,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
58,30524624,375 King Street #1705,Waterloo,3,2/0,1984,,"1,175",$123.40,"$149,900","$145,000",08/25/2016,96.73,82
59,30528906,55 Green Valley Drive #604,Kitchener,1,1/0,1989,,800,$181.25,"$149,900","$145,000",07/20/2016,96.73,17
60,30530759,24 Midland Drive #201,Kitchener,2,1/0,1970,,965,$150.26,"$153,000","$145,000",10/11/2016,94.77,78
61,30521861,65 WESTMOUNT Road #508,Waterloo,2,1/0,,,"1,200",$122.08,"$154,900","$146,500",06/20/2016,94.58,29
62,30523173,3227 KING Street #707,Kitchener,2,2/0,1990,,"1,050",$140.00,"$140,000","$147,000",06/02/2016,105.00,5
63,30522624,80 BRECKENRIDGE Drive #202,Kitchener,2,1/1,,,827,$178.69,"$149,900","$147,777",06/16/2016,98.58,18
64,30526433,65 Highland Crescent #101,Kitchener,2,1/0,1988,,"1,000",$148.00,"$152,000","$148,000",08/31/2016,97.37,75
65,30531550,283 FAIRWAY Road #103,Kitchener,3,1/0,,,"1,007",$146.97,"$149,900","$148,000",09/15/2016,98.73,58
66,30528523,565 Greenfield Avenue #503,Kitchener,2,1/0,1996,,650,$228.46,"$152,500","$148,500",07/19/2016,97.38,19
67,30528093,65 Highland Crescent #505,Kitchener,2,1/0,1988,,"1,065",$139.91,"$153,000","$149,000",08/26/2016,97.39,60
68,30528795,65 WESTMOUNT Road #501,Waterloo,2,1/1,,,"1,200",$124.17,"$160,900","$149,000",09/22/2016,92.60,78
69,30526496,6 WALTON Avenue #205,Kitchener,3,1/1,1975,,"1,056",$141.95,"$149,900","$149,900",06/25/2016,100.00,14
70,30530219,75 Hazelglen Drive #303,Kitchener,3,1/1,1975,,"1,150",$130.43,"$159,900","$150,000",08/24/2016,93.81,43
71,30538470,35 BRECKENRIDGE Drive #37,Kitchener,2,1/0,1972,,990,$151.52,"$142,000","$150,000",09/29/2016,105.63,3
72,30517376,35 Breckenridge Drive #1,Kitchener,2,1/0,1972,,900,$168.89,"$159,900","$152,000",06/20/2016,95.06,55
73,30531622,202 Silver Aspen Crescent,Kitchener,3,1/0,1973,,"1,060",$143.87,"$155,000","$152,500",08/11/2016,98.39,22
74,30526602,75 hazelglen Drive #102,Kitchener,3,1/1,1975,,"1,188",$129.63,"$159,900","$154,000",08/29/2016,96.31,70
75,30534453,65 westmount Road #303,Waterloo,2,1/1,,,"1,200",$129.08,"$154,900","$154,900",10/13/2016,100.00,64
76,30523292,35 Breckenridge Drive #27,Kitchener,2,1/0,1972,,900,$172.22,"$157,500","$155,000",06/21/2016,98.41,30
77,30523401,60 Elmsdale Drive #34,Kitchener,3,1/1,1975,,"1,548",$100.13,"$155,000","$155,000",06/10/2016,100.00,11
78,30523888,333 Northlake Drive #2,Waterloo,2,1/0,,,900,$172.22,"$159,900","$155,000",08/30/2016,96.94,88
79,30538410,445 Pioneer Drive #12,Kitchener,2,1/1,1977,,894,$173.38,"$149,900","$155,000",09/24/2016,103.40,18
80,30528840,45 WESTMOUNT Road #202,Waterloo,1,1/0,,,800,$194.38,"$162,900","$155,500",08/01/2016,95.46,29
81,30533065,35 Breckenridge Drive #2,Kitchener,2,1/0,1972,,900,$173.33,"$159,900","$156,000",08/30/2016,97.56,30
82,30527825,81 CHURCH Street #1002,Kitchener,2,1/0,1977,,950,$165.79,"$165,000","$157,500",08/15/2016,95.45,48
83,30524000,65 HIGHLAND Crescent #207,Kitchener,2,1/0,1989,,"1,065",$148.36,"$159,900","$158,000",09/16/2016,98.81,102
84,30535710,55 GREEN VALLEY Drive #214,Kitchener,1,1/0,1989,,800,$198.13,"$154,900","$158,500",08/26/2016,102.32,1
85,30526760,35 Breckenridge Drive #17,Kitchener,2,1/0,1972,,990,$160.19,"$159,900","$158,585",07/14/2016,99.18,24
86,30518792,260 SHELDON Avenue #309,Kitchener,1,1/0,,,804,$197.76,"$164,900","$159,000",05/31/2016,96.42,25
87,30537990,55 HILLBROOK Crescent,Kitchener,3,1/0,1974,,949,$167.54,"$159,900","$159,000",09/23/2016,99.44,17
88,30526848,203 FAIRWAY Road #9,Kitchener,3,1/0,,,"1,000",$159.90,"$159,900","$159,900",06/30/2016,100.00,9
89,30518812,15 HOFSTETTER Avenue #310,Kitchener,2,1/1,,,950,$168.42,"$164,000","$160,000",06/14/2016,97.56,35
90,30519299,24 MIDLAND Drive #501,Kitchener,2,1/0,,,"1,000",$160.00,"$165,000","$160,000",09/21/2016,96.97,133
