,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
46,30637341,4 Avalon Place #305,Kitchener,2,1/0,1978,,806,$229.53,"$200,000","$185,000",03/01/2018,92.50,15
47,30655655,375 KING Street #207,Waterloo,2,1/0,,,940,$197.34,"$189,900","$185,500",05/23/2018,97.68,14
48,30645682,275 EIWO Court #304,Waterloo,1,1/0,,,667,$280.36,"$189,900","$187,000",06/01/2018,98.47,38
49,30616847,58 Bridgeport Road #1008,Waterloo,2,1/0,1974,,"1,047",$179.56,"$191,999","$188,000",01/04/2018,97.92,29
50,30646499,71 VANIER Drive #311,Kitchener,2,1/1,,,835,$225.15,"$194,900","$188,000",04/20/2018,96.46,25
51,30637038,80 BRECKENRIDGE Drive #106,Kitchener,2,1/1,1978,,827,$229.14,"$179,900","$189,500",02/13/2018,105.34,1
52,30633992,15 Hofstetter Avenue #207,Kitchener,2,1/1,,,900,$211.11,"$200,000","$190,000",02/23/2018,95.00,24
53,30645848,164 JANSEN Avenue #6,Kitchener,2,1/0,1971,,860,$220.93,"$189,000","$190,000",04/11/2018,100.53,14
54,30646498,30 HUGO Crescent #104,Kitchener,1,1/0,1990,,690,$275.36,"$192,000","$190,000",04/23/2018,98.96,25
55,30649258,293 FAIRWAY Road #33,Kitchener,2,1/0,1972,,"1,033",$183.93,"$189,900","$190,000",05/02/2018,100.05,22
56,30633506,30 HICKORY Street #303,Waterloo,3,1/0,1986,,840,$227.38,"$189,900","$191,000",02/12/2018,100.58,7
57,30615016,276 EIWO Court #306,Waterloo,1,1/0,,,667,$287.86,"$194,900","$192,000",02/10/2018,98.51,15
58,30648739,266 Overlea Drive #103,Kitchener,2,1/0,1990,,732,$262.30,"$189,000","$192,000",04/18/2018,101.59,9
59,30649421,6 Walton Avenue #301,Kitchener,2,1/1,,,"1,035",$185.51,"$180,000","$192,000",05/09/2018,106.67,16
60,30612030,249 CEDARBRAE Avenue #4,Waterloo,3,2/0,,,"1,006",$193.84,"$199,000","$195,000",01/03/2018,97.99,54
61,30630985,266 OVERLEA Drive #310,Kitchener,2,1/0,1990,,775,$251.61,"$199,000","$195,000",03/08/2018,97.99,30
62,30633501,20 Ellen Street #507,Kitchener,1,1/0,1987,,780,$250.00,"$185,000","$195,000",02/23/2018,105.41,17
63,30637285,30 Avalon Place #112,Kitchener,2,1/0,1978,,793,$245.90,"$199,900","$195,000",03/14/2018,97.55,12
64,30652677,38 HOWE Drive #2B,Kitchener,1,1/0,2010,,751,$259.65,"$189,900","$195,000",05/14/2018,102.69,19
65,30646994,10 ELLEN Street #703,Kitchener,1,1/0,1989,,602,$325.58,"$205,000","$196,000",05/11/2018,95.61,40
66,30633180,30 Hickory Street #208,Waterloo,3,1/0,1986,,800,$246.25,"$199,900","$197,000",02/09/2018,98.55,8
67,30636407,30 HICKORY Street #307,Waterloo,3,1/0,1986,,840,$235.60,"$197,900","$197,900",02/16/2018,100.00,
68,30635362,65 Highland Crescent #306,Kitchener,2,1/0,1988,,"1,000",$198.00,"$199,500","$198,000",02/15/2018,99.25,14
69,30652972,375 KING Street #506,Waterloo,2,2/0,1991,,"1,175",$168.94,"$198,500","$198,500",05/18/2018,100.00,22
70,30615440,300 TRAYNOR Avenue #20,Kitchener,2,1/0,1973,,"1,150",$173.04,"$209,800","$199,000",01/08/2018,94.85,46
71,30645683,275 EIWO Court #210,Waterloo,2,1/0,,,866,$230.83,"$199,900","$199,900",06/13/2018,100.00,51
