,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
803,30545415,23 HIGH Street,Waterloo,8,3/0,,,"1,790",$268.16,"$499,900","$480,000",11/18/2016,96.02,25
804,30547254,213 Pineglen Crescent,Kitchener,4,2/1,2015,,"1,810",$265.19,"$439,900","$480,000",11/13/2016,109.12,7
805,30550910,443 CHESAPEAKE Drive,Waterloo,3,2/0,,,"1,300",$369.23,"$399,900","$480,000",12/13/2016,120.03,5
806,30550962,510 FORESTLAWN Road,Waterloo,4,2/0,1996,,"1,750",$274.29,"$449,900","$480,000",12/11/2016,106.69,4
807,30526482,67 Cardill Crescent,Waterloo,8,2/0,,,"1,093",$440.07,"$489,900","$481,000",10/19/2016,98.18,118
808,30545725,289 CARSON Drive,Kitchener,4,2/2,1973,,"1,982",$242.94,"$459,900","$481,500",10/31/2016,104.70,5
809,30549362,149 SIMS ESTATE Drive,Kitchener,3,2/1,2010,,"1,890",$255.56,"$449,900","$483,000",11/28/2016,107.36,7
810,30542734,243 GREY SILO Road #42,Waterloo,3,2/1,,0.00,"2,085",$232.06,"$483,851","$483,851",10/25/2016,100.00,20
811,30542656,42 Deans Gate Court,Kitchener,3,2/1,1998,,"1,604",$302.37,"$479,900","$485,000",10/31/2016,101.06,15
812,30544187,165 CASTLEGATE Crescent,Waterloo,4,2/1,1979,,"2,084",$232.73,"$489,900","$485,000",10/24/2016,99.00,10
813,30549092,22 CRICKET Hollow,Kitchener,3,2/0,1976,,"1,576",$307.74,"$525,000","$485,000",11/29/2016,92.38,9
814,30549483,359 CRAIGLEITH Drive,Waterloo,3,2/0,1971,,"1,342",$361.40,"$419,900","$485,000",11/28/2016,115.50,4
815,30548435,680 COLUMBIA FOREST Boulevard,Waterloo,3,2/1,,,"2,371",$204.98,"$499,000","$486,000",12/16/2016,97.39,13
816,30539397,381 ZELLER Drive,Kitchener,2,2/0,2008,,"1,512",$322.09,"$499,900","$487,000",11/17/2016,97.42,63
817,30541681,42 WOODBINE Avenue,Kitchener,4,2/1,,,"2,200",$221.36,"$519,900","$487,000",10/28/2016,93.67,37
