,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
378,30597369,63 Rex Drive,Kitchener,2,2/0,1952,,648,$462.81,"$299,900","$299,900",09/13/2017,100.00,9
379,30569162,375 Kingscourt Drive #39,Waterloo,3,1/1,1988,,"1,303",$230.24,"$315,000","$300,000",06/01/2017,95.24,41
380,30571785,295 Bluevale Street #C,Waterloo,3,2/0,1976,,"1,276",$235.11,"$249,900","$300,000",05/23/2017,120.05,20
381,30571895,245 CAMELOT Court #1,Waterloo,3,1/0,1987,,"1,077",$278.55,"$289,000","$300,000",05/16/2017,103.81,15
382,30572855,535 WINDFLOWER Crescent #47,Kitchener,2,2/0,2009,,"1,000",$300.00,"$300,000","$300,000",06/01/2017,100.00,22
383,30575069,255 NORTHLAKE Drive #16,Waterloo,3,1/1,,,"1,200",$250.00,"$259,900","$300,000",05/17/2017,115.43,8
384,30576890,240 F RACHEL Crescent,Kitchener,2,1/0,,,865,$346.82,"$289,900","$300,000",05/30/2017,103.48,8
385,30579837,187 Grulke Street #37,Kitchener,3,1/1,1976,,"1,363",$220.10,"$249,900","$300,000",06/20/2017,120.05,16
386,30580194,487 STRASBURG Road,Kitchener,3,1/0,,,"1,113",$269.54,"$309,900","$300,000",08/24/2017,96.81,79
387,30580354,38 Dunsmere Drive,Kitchener,3,2/0,1975,,"1,082",$277.26,"$300,000","$300,000",06/21/2017,100.00,9
388,30585411,64 CARNABY Crescent,Kitchener,3,1/1,,,"1,200",$250.00,"$299,900","$300,000",07/23/2017,100.03,19
389,30586043,79 REYBURN Avenue,Kitchener,4,1/1,1956,,"1,119",$268.10,"$314,900","$300,000",07/29/2017,95.27,24
390,30587228,401 Keats Way #4,Waterloo,3,2/1,,,"1,200",$250.00,"$275,000","$300,000",08/02/2017,109.09,16
391,30589012,405 ERB Street #504,Waterloo,2,2/0,1997,,"1,240",$241.94,"$299,000","$300,000",07/24/2017,100.33,6
392,30589615,107 CONNELLY Drive,Kitchener,3,1/1,1980,,"1,107",$271.00,"$249,900","$300,000",08/02/2017,120.05,10
393,30590918,10 Strange Street,Kitchener,3,1/0,,,"1,293",$232.02,"$299,900","$300,000",08/26/2017,100.03,12
394,30591185,235 RACHEL Crescent #F,Kitchener,2,1/0,2012,,865,$346.82,"$305,000","$300,000",08/08/2017,98.36,11
395,30600462,346 Victoria Street,Kitchener,2,2/0,,,"1,100",$272.73,"$299,900","$300,000",09/21/2017,100.03,8
396,30576394,199 Mansion Street,Kitchener,2,2/0,1930,,543,$552.67,"$280,000","$300,100",06/05/2017,107.18,7
397,30580335,89 Southmoor Drive,Kitchener,3,1/1,1965,,"1,300",$230.85,"$289,900","$300,100",06/21/2017,103.52,14
398,30584992,52 BRENDAWOOD Crescent,Waterloo,3,2/0,1975,,"1,005",$299.50,"$249,900","$301,000",07/08/2017,120.45,7
